fecha,producto,region,cantidad,precio_unitario,vendedor,venta_total
2024-03-01,Monitor,Sur,3,1257.0931000462679,vendedor 7,3771.2793001388036
2024-03-01,Monitor,Este,2,395.6690411740642,vendedor 7,791.3380823481284
2024-03-01,Mouse,Oriente,5,1015.3700105381441,vendedor 2,5076.850052690721
2024-03-01,Monitor,Este,5,1062.9848219789212,vendedor 6,5314.924109894606
2024-03-01,Mouse,Este,2,1036.357411512859,vendedor 15,2072.714823025718
2024-03-01,Mouse,Oeste,3,493.72209976110304,vendedor 18,1481.1662992833092
2024-03-01,Laptop,Este,3,738.0923183498519,vendedor 17,2214.276955049556
2024-03-01,Monitor,Oeste,5,265.5049891813622,vendedor 16,1327.524945906811
2024-03-01,Mouse,Oriente,2,87.78055155285165,vendedor 18,175.5611031057033
2024-03-01,Mouse,Centro,4,286.1647308383044,vendedor 13,1144.6589233532177
2024-03-01,Auriculares,Oeste,3,1438.4367082982556,vendedor 1,4315.310124894767
2024-03-02,Auriculares,Sur,1,1138.6450286753368,vendedor 15,1138.6450286753368
2024-03-02,Laptop,Oeste,3,395.7143657182655,vendedor 18,1187.1430971547966
2024-03-02,Mouse,Oeste,2,396.3468254681765,vendedor 12,792.693650936353
2024-03-02,Laptop,Oriente,2,296.98086983631083,vendedor 5,593.9617396726217
2024-03-02,Monitor,Sur,3,924.8051614465867,vendedor 2,2774.41548433976
2024-03-02,Laptop,Este,5,1106.6284102892612,vendedor 15,5533.142051446306
2024-03-02,Laptop,Este,3,294.4115244815216,vendedor 4,883.2345734445648
2024-03-02,Monitor,Sur,2,812.6287535911284,vendedor 13,1625.2575071822569
2024-03-02,Mouse,Norte,2,1123.2076498033816,vendedor 19,2246.4152996067633
2024-03-02,Monitor,Centro,4,1238.829090326199,vendedor 2,4955.316361304796
2024-03-03,Mouse,Oriente,2,1112.473310786899,vendedor 3,2224.946621573798
2024-03-03,Laptop,Sur,3,1139.1728702860887,vendedor 1,3417.518610858266
2024-03-03,Monitor,Oeste,4,1139.8497987249798,vendedor 11,4559.399194899919
2024-03-03,Mouse,Centro,3,473.9037651119696,vendedor 17,1421.7112953359087
2024-03-03,Mouse,Oeste,3,665.1440056781464,vendedor 16,1995.4320170344392
2024-03-03,Auriculares,Este,4,808.6287677326046,vendedor 10,3234.5150709304185
2024-03-03,Mouse,Oriente,3,313.9978917827199,vendedor 7,941.9936753481596
2024-03-04,Laptop,Oriente,1,618.034727027557,vendedor 20,618.034727027557
2024-03-04,Mouse,Oeste,3,678.4419151891684,vendedor 7,2035.3257455675052
2024-03-04,Auriculares,Oriente,2,942.1402824982019,vendedor 18,1884.2805649964039
2024-03-04,Mouse,Sur,4,863.5206662817204,vendedor 5,3454.0826651268817
2024-03-04,Auriculares,Sur,1,235.9699125746054,vendedor 17,235.9699125746054
2024-03-04,Mouse,Centro,1,677.0960006117947,vendedor 12,677.0960006117947
2024-03-05,Monitor,Este,2,51.661628410971616,vendedor 1,103.32325682194323
2024-03-05,Mouse,Centro,4,994.1710534214457,vendedor 2,3976.6842136857827
2024-03-05,Auriculares,Norte,1,897.989053147376,vendedor 7,897.989053147376
2024-03-05,Monitor,Oriente,3,260.3127439203214,vendedor 11,780.9382317609642
2024-03-05,Laptop,Sur,1,440.9724395641802,vendedor 8,440.9724395641802
2024-03-05,Monitor,Sur,2,326.0107311224546,vendedor 16,652.0214622449092
2024-03-05,Laptop,Oeste,5,432.0508968572094,vendedor 10,2160.254484286047
2024-03-05,Laptop,Oriente,1,945.9601700713291,vendedor 6,945.9601700713291
2024-03-05,Laptop,Norte,2,694.2859922703065,vendedor 9,1388.571984540613
2024-03-05,Auriculares,Oeste,1,873.4847297464419,vendedor 15,873.4847297464419
2024-03-05,Mouse,Oriente,4,834.0294346284854,vendedor 20,3336.1177385139417
2024-03-06,Auriculares,Oriente,2,1237.0097896480925,vendedor 16,2474.019579296185
2024-03-06,Auriculares,Este,1,112.06382229875462,vendedor 10,112.06382229875462
2024-03-06,Laptop,Norte,5,327.21540669110857,vendedor 3,1636.0770334555427
2024-03-06,Auriculares,Centro,2,284.6044535908492,vendedor 4,569.2089071816984
2024-03-06,Mouse,Centro,2,410.49047258152257,vendedor 1,820.9809451630451
2024-03-06,Monitor,Sur,4,1038.46278162011,vendedor 14,4153.85112648044
2024-03-07,Mouse,Centro,2,401.14957841855176,vendedor 6,802.2991568371035
2024-03-07,Laptop,Sur,2,557.7927917038041,vendedor 17,1115.5855834076083
2024-03-07,Monitor,Oeste,4,740.1754295477932,vendedor 17,2960.701718191173
2024-03-07,Monitor,Oeste,1,895.5239925890621,vendedor 2,895.5239925890621
2024-03-07,Laptop,Oeste,4,265.5974473179917,vendedor 16,1062.3897892719667
2024-03-07,Mouse,Norte,2,683.7792242020877,vendedor 8,1367.5584484041754
2024-03-07,Auriculares,Oeste,4,1070.7795867037617,vendedor 18,4283.118346815047
2024-03-07,Monitor,Sur,3,1173.348972369872,vendedor 3,3520.0469171096156
2024-03-07,Laptop,Oeste,4,733.8012463657712,vendedor 12,2935.204985463085
2024-03-07,Auriculares,Centro,3,285.77059218536294,vendedor 9,857.3117765560888
2024-03-07,Auriculares,Oriente,3,819.0954975643349,vendedor 14,2457.2864926930047
2024-03-08,Auriculares,Sur,4,1464.8945376989664,vendedor 1,5859.578150795865
2024-03-08,Mouse,Oriente,2,88.19111753540042,vendedor 12,176.38223507080085
2024-03-08,Laptop,Sur,3,1389.1369975575278,vendedor 10,4167.410992672583
2024-03-08,Laptop,Sur,3,168.30786406104409,vendedor 20,504.92359218313226
2024-03-08,Mouse,Este,3,1404.4114314436524,vendedor 17,4213.234294330958
2024-03-08,Auriculares,Sur,4,262.9642199581507,vendedor 16,1051.8568798326028
2024-03-08,Mouse,Oeste,1,155.25498259522203,vendedor 20,155.25498259522203
2024-03-08,Laptop,Sur,2,1408.223762904227,vendedor 14,2816.447525808454
2024-03-08,Mouse,Sur,4,777.6878847441444,vendedor 16,3110.7515389765776
2024-03-08,Laptop,Oeste,4,1081.6834496983834,vendedor 7,4326.733798793533
2024-03-08,Monitor,Centro,3,1476.1093965345462,vendedor 6,4428.328189603639
2024-03-09,Mouse,Centro,3,546.6818827889311,vendedor 8,1640.0456483667936
2024-03-09,Auriculares,Este,2,1339.7604860793185,vendedor 20,2679.520972158637
2024-03-09,Laptop,Centro,3,1343.7347469258636,vendedor 20,4031.2042407775907
2024-03-09,Mouse,Sur,2,1308.3571202650203,vendedor 3,2616.7142405300406
2024-03-09,Mouse,Oeste,1,1283.2345763483831,vendedor 8,1283.2345763483831
2024-03-09,Mouse,Oeste,2,61.53356285388393,vendedor 4,123.06712570776786
2024-03-09,Monitor,Oriente,1,926.8292011367184,vendedor 11,926.8292011367184
2024-03-09,Monitor,Oriente,5,398.79582991115115,vendedor 18,1993.9791495557556
2024-03-09,Mouse,Sur,1,933.8631917619743,vendedor 14,933.8631917619743
2024-03-09,Mouse,Oeste,4,300.4942367173521,vendedor 9,1201.9769468694085
2024-03-09,Mouse,Oriente,5,159.1235218968984,vendedor 5,795.617609484492
2024-03-09,Auriculares,Oriente,5,1414.7713708881713,vendedor 5,7073.856854440856
2024-03-09,Monitor,Centro,3,1402.294674896984,vendedor 18,4206.884024690951
2024-03-10,Mouse,Oriente,4,1265.799901320445,vendedor 15,5063.19960528178
2024-03-10,Auriculares,Sur,1,1110.656341245513,vendedor 18,1110.656341245513
2024-03-10,Laptop,Oeste,1,621.6447173874865,vendedor 17,621.6447173874865
2024-03-10,Laptop,Norte,4,1348.3503841971785,vendedor 15,5393.401536788714
2024-03-10,Laptop,Este,1,478.19400223949583,vendedor 5,478.19400223949583
2024-03-10,Auriculares,Oeste,5,239.6587115899719,vendedor 11,1198.2935579498594
2024-03-10,Auriculares,Centro,2,949.6008433346238,vendedor 5,1899.2016866692477
2024-03-10,Laptop,Norte,1,536.2927130753112,vendedor 5,536.2927130753112
2024-03-10,Monitor,Sur,2,1114.207859363262,vendedor 10,2228.415718726524
2024-03-11,Auriculares,Norte,2,852.5603992256292,vendedor 19,1705.1207984512585
2024-03-11,Auriculares,Oeste,4,1353.2760848897613,vendedor 9,5413.104339559045
2024-03-11,Mouse,Oeste,3,1351.3215678587978,vendedor 9,4053.9647035763937
2024-03-11,Laptop,Norte,4,230.77360999389256,vendedor 10,923.0944399755703
2024-03-11,Auriculares,Sur,2,132.48678561641614,vendedor 1,264.9735712328323
2024-03-11,Mouse,Sur,3,1272.6492677118233,vendedor 16,3817.94780313547
2024-03-11,Laptop,Oriente,5,434.7199015937674,vendedor 20,2173.5995079688373
2024-03-11,Monitor,Este,1,980.1568326681028,vendedor 13,980.1568326681028
2024-03-11,Laptop,Norte,4,382.5124779460982,vendedor 9,1530.0499117843929
2024-03-11,Laptop,Norte,4,92.8951245905944,vendedor 4,371.5804983623776
2024-03-12,Laptop,Norte,5,785.2191056191333,vendedor 12,3926.0955280956664
2024-03-12,Laptop,Norte,1,738.9634112274796,vendedor 12,738.9634112274796
2024-03-12,Monitor,Centro,3,115.7303879695914,vendedor 8,347.19116390877423
2024-03-12,Monitor,Norte,1,584.9258413627491,vendedor 17,584.9258413627491
2024-03-12,Monitor,Este,5,663.6971901607703,vendedor 14,3318.4859508038517
2024-03-12,Monitor,Sur,4,207.84764763765,vendedor 13,831.3905905506
2024-03-12,Mouse,Oriente,2,1394.711667188246,vendedor 6,2789.423334376492
2024-03-12,Monitor,Este,1,985.1974675805344,vendedor 20,985.1974675805344
2024-03-12,Mouse,Centro,5,770.4722179458536,vendedor 9,3852.361089729268
2024-03-12,Laptop,Centro,2,705.6727515432502,vendedor 2,1411.3455030865005
2024-03-12,Mouse,Sur,4,1292.9978776190244,vendedor 19,5171.991510476098
2024-03-12,Mouse,Centro,3,266.024999694489,vendedor 14,798.074999083467
2024-03-12,Laptop,Centro,2,258.33083271441683,vendedor 1,516.6616654288337
2024-03-13,Auriculares,Oriente,2,394.05853546524304,vendedor 14,788.1170709304861
2024-03-13,Mouse,Oriente,4,167.55862841358322,vendedor 18,670.2345136543329
2024-03-13,Mouse,Este,3,699.7321135540838,vendedor 1,2099.1963406622513
2024-03-13,Mouse,Norte,5,783.9466242000436,vendedor 11,3919.733121000218
2024-03-13,Laptop,Norte,4,1037.0129643168361,vendedor 10,4148.0518572673445
2024-03-13,Laptop,Norte,5,217.4311740079375,vendedor 16,1087.1558700396874
2024-03-13,Auriculares,Oeste,5,1039.5531092760802,vendedor 3,5197.765546380401
2024-03-13,Mouse,Oriente,3,457.09032858219473,vendedor 1,1371.2709857465843
2024-03-14,Monitor,Norte,5,314.89895561564566,vendedor 13,1574.4947780782284
2024-03-14,Mouse,Norte,2,1363.7282108759077,vendedor 6,2727.4564217518155
2024-03-14,Auriculares,Oriente,2,1498.1487190796852,vendedor 6,2996.2974381593704
2024-03-14,Monitor,Norte,5,723.6331222083675,vendedor 8,3618.165611041837
2024-03-14,Auriculares,Sur,1,278.7283256840145,vendedor 6,278.7283256840145
2024-03-14,Monitor,Centro,3,1459.9299529309685,vendedor 8,4379.789858792906
2024-03-14,Monitor,Oriente,5,1325.9792527632128,vendedor 18,6629.896263816064
2024-03-14,Monitor,Norte,3,827.7069604543561,vendedor 14,2483.1208813630683
2024-03-14,Auriculares,Oeste,4,547.1895279142811,vendedor 11,2188.7581116571246
2024-03-14,Auriculares,Sur,2,1355.5877119193474,vendedor 10,2711.1754238386948
2024-03-14,Mouse,Centro,5,1399.7136957618702,vendedor 6,6998.568478809351
2024-03-14,Auriculares,Norte,5,305.2475615660011,vendedor 12,1526.2378078300053
2024-03-14,Laptop,Centro,1,311.55066486885346,vendedor 15,311.55066486885346
2024-03-14,Laptop,Oriente,5,677.4243514106204,vendedor 8,3387.1217570531016
2024-03-14,Mouse,Oeste,4,490.2273182762839,vendedor 6,1960.9092731051355
2024-03-14,Laptop,Oeste,2,1019.3614507468649,vendedor 14,2038.7229014937298
2024-03-14,Monitor,Norte,1,116.7480474054919,vendedor 7,116.7480474054919
2024-03-14,Mouse,Oeste,1,233.60062645162085,vendedor 16,233.60062645162085
2024-03-14,Auriculares,Oeste,4,476.1790654913203,vendedor 5,1904.716261965281
2024-03-15,Laptop,Norte,3,1101.0622332853966,vendedor 13,3303.18669985619
2024-03-15,Laptop,Este,4,979.0633709957959,vendedor 13,3916.2534839831837
2024-03-15,Monitor,Oeste,4,913.2005901730028,vendedor 19,3652.802360692011
2024-03-15,Auriculares,Oriente,4,1164.0001243093077,vendedor 14,4656.000497237231
2024-03-15,Monitor,Centro,5,198.94889184593544,vendedor 3,994.7444592296772
2024-03-15,Mouse,Oeste,5,855.9045496592319,vendedor 6,4279.522748296159
2024-03-15,Laptop,Este,2,542.0032644799664,vendedor 1,1084.006528959933
2024-03-15,Laptop,Sur,3,75.54393535460558,vendedor 20,226.63180606381673
2024-03-16,Monitor,Este,4,372.7028791051229,vendedor 16,1490.8115164204917
2024-03-16,Mouse,Oriente,5,1458.0454565555826,vendedor 8,7290.227282777913
2024-03-16,Mouse,Este,1,292.48898588080937,vendedor 13,292.48898588080937
2024-03-16,Laptop,Este,2,419.9115113913356,vendedor 10,839.8230227826712
2024-03-16,Monitor,Este,2,965.1484995013079,vendedor 14,1930.2969990026158
2024-03-16,Mouse,Sur,1,715.0113067756256,vendedor 16,715.0113067756256
2024-03-16,Mouse,Sur,5,462.4094696604978,vendedor 12,2312.047348302489
2024-03-16,Mouse,Norte,5,641.9651160394463,vendedor 15,3209.825580197232
2024-03-17,Auriculares,Oriente,4,1232.3425299175897,vendedor 9,4929.370119670359
2024-03-17,Laptop,Este,5,1009.9138686903675,vendedor 4,5049.569343451838
2024-03-17,Mouse,Este,1,1085.6820210916806,vendedor 4,1085.6820210916806
2024-03-17,Laptop,Sur,4,997.270854901251,vendedor 8,3989.083419605004
2024-03-17,Monitor,Este,4,64.43275728437828,vendedor 14,257.73102913751313
2024-03-17,Auriculares,Este,1,672.4210181639635,vendedor 15,672.4210181639635
2024-03-18,Laptop,Sur,2,1495.3968833762985,vendedor 3,2990.793766752597
2024-03-18,Laptop,Este,4,934.6151881903047,vendedor 9,3738.460752761219
2024-03-18,Auriculares,Norte,1,380.18608084782636,vendedor 7,380.18608084782636
2024-03-18,Mouse,Centro,4,393.5269225017282,vendedor 14,1574.107690006913
2024-03-18,Mouse,Oriente,1,639.7764614274015,vendedor 20,639.7764614274015
2024-03-18,Mouse,Sur,3,1497.5280025637642,vendedor 12,4492.584007691293
2024-03-18,Monitor,Este,4,1336.1301255849442,vendedor 3,5344.520502339777
2024-03-19,Monitor,Norte,2,1431.6608045192213,vendedor 6,2863.3216090384426
2024-03-19,Auriculares,Oriente,3,888.9343465056745,vendedor 10,2666.8030395170235
2024-03-19,Laptop,Norte,4,762.1721027501532,vendedor 5,3048.6884110006126
2024-03-19,Auriculares,Oriente,1,222.65295106505278,vendedor 16,222.65295106505278
2024-03-19,Auriculares,Oriente,4,1174.4427273586202,vendedor 9,4697.770909434481
2024-03-19,Auriculares,Este,4,1414.8704280717016,vendedor 7,5659.481712286806
2024-03-19,Mouse,Norte,2,1389.559932813878,vendedor 2,2779.119865627756
2024-03-19,Mouse,Oeste,2,902.5816018332507,vendedor 13,1805.1632036665014
2024-03-19,Mouse,Este,2,538.446104155326,vendedor 13,1076.892208310652
2024-03-20,Laptop,Norte,2,222.70613569373214,vendedor 7,445.4122713874643
2024-03-20,Laptop,Centro,4,1385.1695511613277,vendedor 6,5540.678204645311
2024-03-20,Auriculares,Oeste,1,667.7524359723644,vendedor 11,667.7524359723644
2024-03-20,Auriculares,Este,1,1285.2995862296466,vendedor 17,1285.2995862296466
2024-03-20,Monitor,Este,1,1183.8917139910375,vendedor 18,1183.8917139910375
2024-03-20,Monitor,Norte,5,244.11580521348048,vendedor 8,1220.5790260674025
2024-03-20,Mouse,Centro,2,814.979680168216,vendedor 14,1629.959360336432
2024-03-20,Auriculares,Este,1,1028.829504563526,vendedor 15,1028.829504563526
2024-03-20,Auriculares,Oriente,5,201.69878329652704,vendedor 17,1008.4939164826352
2024-03-21,Mouse,Oeste,3,494.6772589477103,vendedor 17,1484.031776843131
2024-03-21,Monitor,Norte,5,670.7955248310869,vendedor 2,3353.9776241554346
2024-03-21,Mouse,Oeste,5,820.6278691382488,vendedor 2,4103.139345691244
2024-03-21,Auriculares,Oeste,1,1070.2475413314473,vendedor 20,1070.2475413314473
2024-03-21,Auriculares,Centro,2,511.1452169253701,vendedor 15,1022.2904338507402
2024-03-21,Monitor,Oeste,4,121.96474798401525,vendedor 4,487.858991936061
2024-03-21,Auriculares,Oriente,1,429.68327054220055,vendedor 10,429.68327054220055
2024-03-21,Monitor,Este,3,265.8864438044618,vendedor 17,797.6593314133854
2024-03-21,Monitor,Este,5,705.5110274847248,vendedor 7,3527.555137423624
2024-03-22,Laptop,Sur,2,265.61401153144493,vendedor 7,531.2280230628899
2024-03-22,Laptop,Norte,4,1120.8973178366587,vendedor 6,4483.589271346635
2024-03-22,Laptop,Este,3,515.1951709946625,vendedor 1,1545.5855129839874
2024-03-22,Monitor,Este,1,1312.834958232353,vendedor 11,1312.834958232353
2024-03-22,Monitor,Sur,2,1105.3472203022186,vendedor 8,2210.694440604437
2024-03-22,Laptop,Sur,4,986.2514692518306,vendedor 19,3945.0058770073224
2024-03-22,Laptop,Oeste,1,444.7172612176747,vendedor 13,444.7172612176747
2024-03-22,Laptop,Oriente,1,888.8420989936958,vendedor 14,888.8420989936958
2024-03-22,Auriculares,Oriente,3,1486.6051255321004,vendedor 3,4459.815376596302
2024-03-22,Laptop,Centro,4,417.7492452442845,vendedor 5,1670.996980977138
2024-03-23,Mouse,Este,4,491.8674907845642,vendedor 2,1967.4699631382568
2024-03-23,Monitor,Este,2,1437.804501641247,vendedor 11,2875.609003282494
2024-03-23,Monitor,Este,4,706.8848197217492,vendedor 6,2827.5392788869967
2024-03-23,Monitor,Este,4,1016.0813879780907,vendedor 8,4064.3255519123627
2024-03-23,Laptop,Sur,1,909.2929268173123,vendedor 20,909.2929268173123
2024-03-23,Mouse,Oriente,4,763.9332049987283,vendedor 14,3055.7328199949134
2024-03-23,Mouse,Norte,2,570.3735176544169,vendedor 19,1140.7470353088338
2024-03-23,Auriculares,Centro,2,1027.2728448589985,vendedor 4,2054.545689717997
2024-03-23,Monitor,Oeste,4,1216.5732775244344,vendedor 10,4866.293110097738
2024-03-23,Mouse,Oeste,5,1339.1755458239552,vendedor 8,6695.877729119776
2024-03-24,Monitor,Oeste,1,330.0098069780703,vendedor 18,330.0098069780703
2024-03-24,Auriculares,Oriente,4,1139.2278728545093,vendedor 14,4556.911491418037
2024-03-24,Laptop,Este,4,1356.752666970338,vendedor 15,5427.010667881352
2024-03-24,Auriculares,Oeste,3,1309.6061476033353,vendedor 19,3928.8184428100058
2024-03-24,Auriculares,Sur,4,930.8436720295213,vendedor 5,3723.374688118085
2024-03-24,Mouse,Este,5,1032.6269734136677,vendedor 18,5163.134867068338
2024-03-24,Laptop,Oeste,1,1372.073093185007,vendedor 20,1372.073093185007
2024-03-24,Monitor,Este,3,556.2229417091653,vendedor 13,1668.668825127496
2024-03-24,Laptop,Centro,5,882.1802937413894,vendedor 12,4410.901468706947
2024-03-25,Auriculares,Norte,5,754.3536247962675,vendedor 19,3771.7681239813373
2024-03-25,Laptop,Centro,3,340.75195559324766,vendedor 18,1022.255866779743
2024-03-25,Monitor,Oeste,5,600.4583762984315,vendedor 20,3002.2918814921577
2024-03-25,Laptop,Sur,4,504.32535661940756,vendedor 19,2017.3014264776302
2024-03-25,Monitor,Sur,1,783.8071527767297,vendedor 2,783.8071527767297
2024-03-25,Monitor,Oriente,2,718.015635298878,vendedor 6,1436.031270597756
2024-03-25,Monitor,Oriente,3,1100.0790476485247,vendedor 9,3300.2371429455743
2024-03-25,Auriculares,Oriente,5,1156.7075315955508,vendedor 18,5783.537657977754
2024-03-26,Laptop,Oeste,5,1099.335083734571,vendedor 8,5496.675418672856
2024-03-26,Laptop,Este,1,681.9286196082734,vendedor 8,681.9286196082734
2024-03-26,Monitor,Norte,2,141.44998513298984,vendedor 8,282.8999702659797
2024-03-26,Auriculares,Oriente,3,545.2492861899023,vendedor 8,1635.7478585697068
2024-03-26,Mouse,Oeste,5,491.8096931251197,vendedor 9,2459.0484656255985
2024-03-26,Laptop,Centro,1,1096.125120519606,vendedor 16,1096.125120519606
2024-03-26,Auriculares,Sur,3,75.54900395808527,vendedor 13,226.64701187425578
2024-03-26,Laptop,Oriente,5,676.6425200022795,vendedor 17,3383.2126000113976
2024-03-26,Laptop,Este,2,1066.3186038342992,vendedor 6,2132.6372076685984
2024-03-26,Mouse,Centro,5,1125.0879304641903,vendedor 7,5625.439652320952
2024-03-27,Auriculares,Oeste,1,1390.872369539222,vendedor 4,1390.872369539222
2024-03-27,Mouse,Oriente,4,1377.1530694236098,vendedor 4,5508.612277694439
2024-03-27,Laptop,Oriente,3,528.3985302215885,vendedor 18,1585.1955906647656
2024-03-27,Auriculares,Oriente,3,105.07422039228305,vendedor 1,315.22266117684916
2024-03-27,Monitor,Este,5,145.25112254393775,vendedor 3,726.2556127196888
2024-03-27,Auriculares,Oeste,4,1375.1871886461408,vendedor 1,5500.748754584563
2024-03-27,Laptop,Este,5,1164.657380617518,vendedor 13,5823.28690308759
2024-03-27,Monitor,Oeste,3,237.88906292191555,vendedor 4,713.6671887657467
2024-03-27,Monitor,Sur,5,564.6387429106923,vendedor 9,2823.193714553461
2024-03-27,Monitor,Centro,1,576.4998148838492,vendedor 3,576.4998148838492
2024-03-27,Auriculares,Norte,5,361.1036010820469,vendedor 18,1805.5180054102345
2024-03-28,Monitor,Norte,4,550.937595349136,vendedor 11,2203.750381396544
2024-03-28,Laptop,Este,4,606.403801262346,vendedor 12,2425.615205049384
2024-03-28,Laptop,Centro,3,755.1140799094525,vendedor 18,2265.3422397283575
2024-03-28,Laptop,Norte,4,380.84263485184744,vendedor 16,1523.3705394073897
2024-03-28,Mouse,Oeste,4,512.7522975245803,vendedor 4,2051.009190098321
2024-03-28,Monitor,Centro,4,291.22595025199666,vendedor 13,1164.9038010079867
2024-03-28,Mouse,Oeste,3,909.3831955749309,vendedor 9,2728.1495867247927
2024-03-29,Mouse,Norte,2,1006.5714991132833,vendedor 19,2013.1429982265665
2024-03-29,Auriculares,Oeste,3,341.8840554121302,vendedor 9,1025.6521662363905
2024-03-29,Auriculares,Oeste,1,1251.0104154939586,vendedor 2,1251.0104154939586
2024-03-29,Monitor,Sur,5,745.1466966000476,vendedor 9,3725.733483000238
2024-03-29,Monitor,Centro,2,642.2071258731042,vendedor 1,1284.4142517462085
2024-03-29,Auriculares,Norte,5,734.3058265401537,vendedor 13,3671.5291327007685
2024-03-29,Monitor,Oeste,2,180.03347215610117,vendedor 8,360.06694431220234
2024-03-30,Mouse,Centro,3,1043.3155047774985,vendedor 16,3129.9465143324956
2024-03-30,Monitor,Norte,3,551.8863831038025,vendedor 14,1655.6591493114074
2024-03-30,Mouse,Sur,2,248.75794189393565,vendedor 6,497.5158837878713
2024-03-30,Laptop,Oriente,3,349.65846048453756,vendedor 1,1048.9753814536127
2024-03-30,Monitor,Oeste,5,1240.2060960433985,vendedor 13,6201.030480216992
2024-03-30,Mouse,Este,4,108.16043828879849,vendedor 5,432.64175315519395
2024-03-31,Monitor,Centro,2,135.91025597960493,vendedor 7,271.82051195920985
2024-03-31,Monitor,Este,1,972.39796912079,vendedor 20,972.39796912079
2024-03-31,Monitor,Este,2,658.5576390744159,vendedor 2,1317.1152781488317
2024-03-31,Mouse,Sur,2,796.3795162357496,vendedor 4,1592.7590324714993
2024-03-31,Monitor,Sur,2,1295.662656952997,vendedor 18,2591.325313905994
2024-03-31,Auriculares,Oeste,4,1158.2164861639637,vendedor 1,4632.865944655855
2024-03-31,Auriculares,Oriente,1,1149.9924518737473,vendedor 6,1149.9924518737473
2024-03-31,Monitor,Centro,4,372.5469432518043,vendedor 17,1490.1877730072172
2024-03-31,Auriculares,Este,4,173.59843180442323,vendedor 20,694.3937272176929
2024-04-01,Auriculares,Norte,3,1499.5575054882324,vendedor 11,4498.672516464698
2024-04-01,Auriculares,Sur,3,210.85102773322018,vendedor 13,632.5530831996605
2024-04-01,Auriculares,Norte,3,1399.6710980868263,vendedor 9,4199.013294260479
2024-04-01,Laptop,Oriente,5,1178.9436806449328,vendedor 12,5894.718403224664
2024-04-01,Mouse,Este,1,438.0898354319313,vendedor 19,438.0898354319313
2024-04-01,Laptop,Centro,2,141.53873247045695,vendedor 6,283.0774649409139
2024-04-01,Auriculares,Este,5,780.6509375242448,vendedor 13,3903.254687621224
2024-04-01,Laptop,Centro,5,768.4049525900392,vendedor 17,3842.024762950196
2024-04-01,Laptop,Centro,1,294.96893260479817,vendedor 14,294.96893260479817
2024-04-01,Monitor,Norte,2,272.5706526472725,vendedor 7,545.141305294545
2024-04-02,Mouse,Oeste,4,350.15120575916546,vendedor 15,1400.6048230366619
2024-04-02,Auriculares,Sur,2,1113.2280525597844,vendedor 11,2226.4561051195687
2024-04-02,Laptop,Oeste,4,366.123922871311,vendedor 3,1464.495691485244
2024-04-02,Mouse,Sur,5,65.11947963353812,vendedor 4,325.5973981676906
2024-04-02,Laptop,Este,5,773.9609316864271,vendedor 18,3869.8046584321355
2024-04-02,Laptop,Centro,5,374.6667907346158,vendedor 16,1873.3339536730791
2024-04-02,Auriculares,Oeste,3,425.8808828473398,vendedor 20,1277.6426485420195
2024-04-02,Auriculares,Sur,2,63.86448363319345,vendedor 6,127.7289672663869
2024-04-02,Auriculares,Este,1,904.6926698761611,vendedor 19,904.6926698761611
2024-04-02,Auriculares,Oeste,3,495.5012635868825,vendedor 11,1486.5037907606475
2024-04-02,Auriculares,Este,4,909.0372026144555,vendedor 4,3636.148810457822
2024-04-03,Laptop,Oriente,5,1254.959844035173,vendedor 6,6274.799220175865
2024-04-03,Auriculares,Oriente,1,878.3296512417982,vendedor 13,878.3296512417982
2024-04-03,Auriculares,Oeste,3,917.829950374936,vendedor 20,2753.489851124808
2024-04-03,Auriculares,Norte,1,538.5465753382648,vendedor 2,538.5465753382648
2024-04-03,Monitor,Oeste,1,786.7069089614058,vendedor 15,786.7069089614058
2024-04-03,Monitor,Norte,5,723.8734487927587,vendedor 18,3619.3672439637935
2024-04-03,Monitor,Oriente,1,1465.8026551970513,vendedor 12,1465.8026551970513
2024-04-03,Auriculares,Norte,4,257.5766519129043,vendedor 3,1030.3066076516172
2024-04-03,Monitor,Centro,5,328.73640656424266,vendedor 13,1643.6820328212134
2024-04-04,Auriculares,Centro,5,318.4542833109515,vendedor 8,1592.2714165547575
2024-04-05,Mouse,Sur,4,1296.9111827635536,vendedor 20,5187.644731054214
2024-04-05,Auriculares,Centro,3,592.2990821871142,vendedor 18,1776.8972465613426
2024-04-05,Laptop,Oeste,1,590.5267163944658,vendedor 9,590.5267163944658
2024-04-05,Laptop,Sur,3,921.0347833677182,vendedor 9,2763.1043501031545
2024-04-05,Auriculares,Oeste,2,271.97298732004197,vendedor 6,543.9459746400839
2024-04-05,Monitor,Este,4,885.0701777552248,vendedor 19,3540.280711020899
2024-04-05,Monitor,Este,5,1328.7418991747256,vendedor 3,6643.709495873628
2024-04-05,Mouse,Sur,5,318.10122307363906,vendedor 13,1590.5061153681954
2024-04-05,Laptop,Oriente,4,1329.290799025777,vendedor 18,5317.163196103108
2024-04-05,Laptop,Oeste,2,1339.3789927982314,vendedor 18,2678.7579855964627
2024-04-05,Auriculares,Oriente,4,238.43461091153546,vendedor 8,953.7384436461418
2024-04-05,Auriculares,Este,5,1113.3062588355638,vendedor 7,5566.531294177819
2024-04-06,Laptop,Oeste,5,1023.6036877753849,vendedor 4,5118.018438876924
